lan;län;kom;kommun;lokalid;lokal;2014-08-27;2014-08-28;2014-08-29;2014-08-30;2014-08-31;2014-09-01;2014-09-02;2014-09-03;2014-09-04;2014-09-05;2014-09-06;2014-09-07;2014-09-08;2014-09-09;2014-09-10;2014-09-11;2014-09-12;2014-09-13;2014-09-14;Totalt
19;Västmanlands län;81;Sala;12306;Norrby församlingshem;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;67
19;Västmanlands län;81;Sala;12307;Kilbo skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;313;313
19;Västmanlands län;81;Sala;12308;Gamla biblioteket;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;254;254
19;Västmanlands län;81;Sala;12362;Kriminalvårdsanstalten Salberga;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;17;0;0;117
19;Västmanlands län;81;Sala;14054;Tärna folkhögskola;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;48
19;Västmanlands län;81;Sala;9817;Stadsbiblioteket;180;199;153;85;0;218;216;205;220;207;135;0;340;401;409;544;538;386;256;4692
19;Västmanlands län;81;Sala;9818;Prosthagsskolan;3;5;2;4;0;2;7;11;15;3;9;0;21;27;27;24;24;30;0;214
19;Västmanlands län;82;Fagersta;7205;Koltrasten;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;22
19;Västmanlands län;82;Fagersta;7206;Stolpvreten;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;0;22
19;Västmanlands län;82;Fagersta;7207;Malmen;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;33
19;Västmanlands län;82;Fagersta;7209;Solliden;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;13
19;Västmanlands län;82;Fagersta;8693;Sveasalongen;0;0;0;0;0;60;85;62;53;69;0;0;104;133;108;167;166;0;0;1007
19;Västmanlands län;82;Fagersta;8981;Biblioteket;151;142;124;0;0;148;157;134;134;116;75;0;191;196;194;275;350;188;38;2613
19;Västmanlands län;82;Fagersta;9495;Sockenstugan, Västervåla;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139;139
19;Västmanlands län;83;Köping;12746;Biblioteket, Köping;151;185;162;88;0;196;218;214;154;158;115;0;307;385;372;429;486;343;0;3963
19;Västmanlands län;83;Köping;12747;Biblioteket, Kolsva;57;59;64;0;0;75;53;59;47;43;0;0;92;83;102;117;133;0;0;984
19;Västmanlands län;83;Köping;12751;Himmeta skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;209;209
19;Västmanlands län;83;Köping;12752;Odensvigården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;210;210
19;Västmanlands län;83;Köping;14152;Ullvigymnasiet;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;5
19;Västmanlands län;83;Köping;14441;Rådhuset;92;108;68;0;0;99;116;88;90;90;0;0;98;123;156;193;196;0;117;1634
19;Västmanlands län;83;Köping;7210;Nygården;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;18
19;Västmanlands län;83;Köping;7212;Sorbygården;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;13
19;Västmanlands län;83;Köping;7213;Ängslund-Hagaberg;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;11
19;Västmanlands län;83;Köping;7214;Västmanlands sjukhus Köping;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;8
19;Västmanlands län;83;Köping;7215;Ekliden;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;12
19;Västmanlands län;83;Köping;9825;Västra Skedvi Bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100
19;Västmanlands län;84;Arboga;11950;Medåkers skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;230;230
19;Västmanlands län;84;Arboga;7216;Trädgården;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;22
19;Västmanlands län;84;Arboga;7217;Hällbacken;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;19
19;Västmanlands län;84;Arboga;7218;Götgården;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;21
19;Västmanlands län;84;Arboga;7219;Strömsborg;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;13
19;Västmanlands län;84;Arboga;7220;Strandgården;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;16
19;Västmanlands län;84;Arboga;7923;Arboga stadsbibliotek;138;170;131;62;0;213;216;199;185;135;108;0;251;320;427;363;496;213;98;3725
20;Dalarnas län;21;Vansbro;14238;Berghedens skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
20;Dalarnas län;21;Vansbro;14239;Nederborgs nya skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
20;Dalarnas län;21;Vansbro;9074;Biblioteket Vansbro;50;36;37;0;0;79;61;90;70;74;0;0;136;115;130;131;189;121;24;1343
20;Dalarnas län;21;Vansbro;9075;Biblioteket Dala-Järna;0;0;0;0;0;0;83;0;75;0;0;0;0;133;0;161;0;0;8;460
20;Dalarnas län;23;Malung-Sälen;12723;Tyngsjö bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;54
20;Dalarnas län;23;Malung-Sälen;13114;IOGT/NTO-Gården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5
20;Dalarnas län;23;Malung-Sälen;13847;Hole Bystuga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;Dalarnas län;23;Malung-Sälen;13850;Malungsfors skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
20;Dalarnas län;23;Malung-Sälen;13851;Yttermalungs skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
20;Dalarnas län;23;Malung-Sälen;13853;Blomsterbäcksskolan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7
20;Dalarnas län;23;Malung-Sälen;14745;Folkets hus Limedsforsen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6
20;Dalarnas län;23;Malung-Sälen;14754;Malung-Sälens gymnasieskola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;0;0;0;47
20;Dalarnas län;23;Malung-Sälen;9453;Malungs bibliotek;89;99;88;72;0;110;112;101;115;129;66;0;189;216;250;267;337;104;0;2344
20;Dalarnas län;23;Malung-Sälen;9456;Skålmogårdens äldreboende;28;0;0;0;0;0;0;0;71;0;0;0;0;0;0;0;46;0;0;145
20;Dalarnas län;23;Malung-Sälen;9460;Rörbäcksnäs skola;0;0;0;0;0;0;0;0;0;0;0;108;0;0;0;0;0;0;0;108
20;Dalarnas län;23;Malung-Sälen;9461;Kooperativet Dalen, Sörsjön;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;70
20;Dalarnas län;23;Malung-Sälen;9462;Öje centrumhus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;81
20;Dalarnas län;23;Malung-Sälen;9466;Olnispagården;19;20;10;18;0;19;24;32;45;24;29;0;32;52;50;122;45;55;21;617
20;Dalarnas län;26;Gagnef;14453;Aktivitetshuset Gagnef;0;28;0;0;0;0;19;0;27;0;0;0;0;62;0;75;0;0;0;211
20;Dalarnas län;26;Gagnef;8786;Biblioteket Björbo;0;29;0;0;0;0;0;0;54;0;0;0;0;0;0;62;0;0;0;145
20;Dalarnas län;26;Gagnef;8787;Biblioteket Dala-Floda;0;0;0;0;0;0;52;0;0;0;0;0;18;72;0;0;0;0;0;142
20;Dalarnas län;26;Gagnef;8789;Biblioteket Mockfjärd;0;53;0;0;0;0;53;0;45;0;0;0;0;73;0;99;0;0;0;323
20;Dalarnas län;26;Gagnef;8790;OK-Q8  Djurås Centrum;33;57;34;39;36;45;73;57;56;80;48;77;87;113;135;120;193;181;102;1566
20;Dalarnas län;29;Leksand;12859;Leksands bibliotek;73;64;76;44;0;115;88;126;109;97;71;0;178;204;237;263;322;178;0;2245
20;Dalarnas län;29;Leksand;12893;Insjöns bibliotek;0;52;0;0;0;0;81;0;87;0;0;0;0;103;0;154;0;0;0;477
20;Dalarnas län;29;Leksand;12913;OKQ8;47;66;57;58;63;62;67;47;93;80;60;125;105;145;168;185;242;247;153;2070
20;Dalarnas län;29;Leksand;13879;Siljansnäs sockenkontor;12;16;11;0;0;19;9;15;24;34;0;0;24;23;30;71;38;0;0;326
20;Dalarnas län;29;Leksand;14438;Sockenstugan, Djura;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;273;273
20;Dalarnas län;31;Rättvik;13774;Stiernhööksgymnasiet;0;0;0;0;0;0;0;0;0;0;0;0;0;6;12;0;0;0;0;18
20;Dalarnas län;31;Rättvik;14687;Ore bibliotek;33;0;22;0;0;0;28;43;0;29;0;0;0;54;76;0;33;0;0;318
20;Dalarnas län;31;Rättvik;7233;Enådal Servicehus;0;0;0;0;0;0;0;0;0;0;0;0;12;14;11;5;7;0;0;49
20;Dalarnas län;31;Rättvik;7234;Prästskogen Servicehus;0;0;0;0;0;0;0;0;0;0;0;0;9;10;6;3;5;0;0;33
20;Dalarnas län;31;Rättvik;9004;Söderås skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;126
20;Dalarnas län;31;Rättvik;9005;Backa bystuga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;152;152
20;Dalarnas län;31;Rättvik;9006;Röjeråsens bystuga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;80
20;Dalarnas län;31;Rättvik;9007;Stumsnäs bystuga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;60
20;Dalarnas län;31;Rättvik;9009;Bingsjö bystuga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;75
20;Dalarnas län;31;Rättvik;9010;Ingels skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;210;210
20;Dalarnas län;31;Rättvik;9011;Dalfors bystuga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;26
20;Dalarnas län;31;Rättvik;9013;Kulturhuset;111;134;113;67;65;107;109;122;190;130;101;114;216;279;284;320;283;232;154;3131
20;Dalarnas län;34;Orsa;7237;Lillåhem;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;24
20;Dalarnas län;34;Orsa;7238;Orsagården;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;16
20;Dalarnas län;34;Orsa;7909;Kommunhuset/Tingshuset;56;72;71;0;0;98;83;67;92;103;0;0;253;163;185;276;225;81;32;1857
20;Dalarnas län;39;Älvdalen;14398;Idre Simhall;4;0;0;0;0;4;0;4;0;0;0;0;22;0;21;0;0;0;0;55
20;Dalarnas län;39;Älvdalen;14399;Kulturhuset i Idre;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;Dalarnas län;39;Älvdalen;14982;Flötningens bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;Dalarnas län;39;Älvdalen;9567;Hotell Älvdalen, Porfyrsalen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;Dalarnas län;39;Älvdalen;9583;Kyrkbacksgården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;Dalarnas län;39;Älvdalen;9590;Restaurang Fjällbjörken;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;Dalarnas län;39;Älvdalen;9600;Storsäterns skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;Dalarnas län;39;Älvdalen;9601;Gördalens bystuga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;Dalarnas län;39;Älvdalen;9602;Blybergs bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;Dalarnas län;39;Älvdalen;9605;Gamla småskolan Evertsberg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;Dalarnas län;39;Älvdalen;9610;Klittens bystuga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;Dalarnas län;39;Älvdalen;9611;Folkets Hus Nornäs;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;Dalarnas län;39;Älvdalen;9612;Brunnsbergs bystuga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;Dalarnas län;39;Älvdalen;9617;Kommunalhuset i Älvdalen;18;21;21;0;0;16;37;28;36;53;0;0;40;51;50;61;82;28;0;542
20;Dalarnas län;39;Älvdalen;9618;Medborgarkontoret i Särna;14;6;13;0;0;9;9;4;17;30;0;0;38;16;23;16;43;18;0;256
20;Dalarnas län;39;Älvdalen;9620;Kommunalkontoret i Idre;25;19;19;0;0;26;13;18;24;26;0;0;31;59;45;26;80;12;0;423
20;Dalarnas län;39;Älvdalen;9622;Biblioteket i Älvdalen;21;24;23;38;0;44;22;56;45;29;57;0;86;51;104;70;101;116;0;887
20;Dalarnas län;39;Älvdalen;9623;Biblioteket i Särna;0;12;0;0;0;0;15;0;12;0;0;0;0;43;0;38;0;0;0;120
20;Dalarnas län;61;Smedjebacken;13038;Biblioteket Söderbärke;27;14;17;18;0;42;26;47;28;30;24;0;90;38;76;59;65;53;0;654
20;Dalarnas län;61;Smedjebacken;13050;Gubbo Folkets Hus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;114
20;Dalarnas län;61;Smedjebacken;13065;Biblioteket Smedjebacken;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;18
20;Dalarnas län;61;Smedjebacken;13066;Söderbärke Folkets Hus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9
20;Dalarnas län;61;Smedjebacken;13941;Munkbogården;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;12
20;Dalarnas län;61;Smedjebacken;13943;Alllégården;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;15
20;Dalarnas län;61;Smedjebacken;14148;Hedgården Söderbärke;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;8
20;Dalarnas län;61;Smedjebacken;14813;Malingsbo Bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;38
20;Dalarnas län;61;Smedjebacken;8292;Kommunhuset Smedjebacken;77;87;101;59;0;149;93;154;106;121;60;0;183;230;264;216;295;114;0;2309
20;Dalarnas län;61;Smedjebacken;8295;Snöåns Bystuga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;91
20;Dalarnas län;62;Mora;13482;Mora bibliotek;139;172;147;80;0;219;227;189;219;232;137;0;383;464;515;588;637;331;0;4679
20;Dalarnas län;62;Mora;13483;Handlarn i Venjan;3;4;3;2;0;10;8;3;8;5;2;0;14;10;13;13;25;13;0;136
20;Dalarnas län;62;Mora;8742;Handlarn i Våmhus;6;12;14;9;5;11;7;16;14;18;7;24;22;24;38;37;65;33;0;362
20;Dalarnas län;62;Mora;8743;Konsum Sollerön;9;7;7;6;13;9;10;16;13;19;10;20;19;39;32;31;52;53;0;365
20;Dalarnas län;62;Mora;8749;Garsås bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89;89
20;Dalarnas län;62;Mora;8750;Nusnäs bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;227;227
20;Dalarnas län;62;Mora;8752;Andreasgården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;72
20;Dalarnas län;62;Mora;8753;Venjans kommunalhus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101;101
20;Dalarnas län;62;Mora;8754;Siknäs bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;87
20;Dalarnas län;62;Mora;8756;Oxbergsgården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;95
20;Dalarnas län;62;Mora;9048;Selja-Långlets bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;138;138
20;Dalarnas län;80;Falun;13658;Kristinehallen;62;73;63;52;0;58;72;67;76;81;91;0;124;130;139;154;237;210;0;1689
20;Dalarnas län;80;Falun;9671;Bjursås Bibliotek;22;18;0;0;0;37;30;48;41;0;0;0;135;45;128;69;0;0;0;573
20;Dalarnas län;80;Falun;9672;Sågmyra Bibliotek;0;44;0;0;0;0;55;0;43;0;0;0;0;51;0;81;0;0;0;274
20;Dalarnas län;80;Falun;9673;Grycksbo Bibliotek;25;30;0;0;0;40;25;29;65;0;0;0;65;36;32;125;0;0;0;472
20;Dalarnas län;80;Falun;9674;Envikens Bibliotek;13;23;0;0;0;48;0;35;24;0;0;0;93;0;49;62;0;0;0;347
20;Dalarnas län;80;Falun;9675;Svärdsjö Bibliotek;39;72;0;0;0;77;43;74;78;0;0;0;141;75;109;187;0;0;0;895
20;Dalarnas län;80;Falun;9676;Sundborns Bibliotek;8;35;0;0;0;19;22;16;42;0;0;0;42;35;51;79;0;0;0;349
20;Dalarnas län;80;Falun;9677;Näs Bibliotek;0;77;0;0;0;32;70;0;73;0;0;0;35;125;0;108;0;0;0;520
20;Dalarnas län;80;Falun;9678;Vika Bibliotek;13;24;0;0;0;38;0;10;32;0;0;0;61;0;26;50;0;0;0;254
20;Dalarnas län;80;Falun;9679;Stadsbiblioteket, Falun;409;459;302;212;0;550;494;539;526;505;273;0;885;973;1143;1216;1313;802;0;10601
20;Dalarnas län;80;Falun;9681;Rådhuset, Falun;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;242;242
20;Dalarnas län;80;Falun;9985;Åsgården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100
20;Dalarnas län;80;Falun;9986;Toftaskolan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;142;142
20;Dalarnas län;81;Borlänge;14333;Kungsljuset;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;32
20;Dalarnas län;81;Borlänge;14334;Kupolen köpcentrum;251;218;203;222;220;253;262;231;247;255;198;372;420;492;617;675;777;662;0;6575
20;Dalarnas län;81;Borlänge;14615;Idkerbergets skola;0;0;0;0;0;0;0;0;0;0;0;0;0;36;0;37;0;0;0;73
20;Dalarnas län;81;Borlänge;14616;PRO-lokalen, Domnarvets centrum;0;0;0;0;0;0;0;0;0;0;0;0;19;37;23;28;41;0;0;148
20;Dalarnas län;81;Borlänge;14617;Tjärnahuset, entréhallen;0;0;0;0;0;0;0;0;0;0;0;0;17;12;8;12;13;0;0;62
20;Dalarnas län;81;Borlänge;7246;Hagahuset;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;0;51
20;Dalarnas län;81;Borlänge;7247;Hällsjöhemmet;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;36
20;Dalarnas län;81;Borlänge;7248;Tunagården;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;29
20;Dalarnas län;81;Borlänge;7249;Åkershem;0;0;0;0;0;0;0;0;0;0;0;43;0;0;0;0;0;0;0;43
20;Dalarnas län;81;Borlänge;9547;Stadshuset Borlänge kommun;119;156;136;0;0;152;156;177;148;142;62;0;222;192;267;241;397;302;204;3073
20;Dalarnas län;81;Borlänge;9549;Huvudbiblioteket;187;204;185;0;0;292;227;204;206;223;102;0;354;384;431;418;597;228;0;4242
20;Dalarnas län;81;Borlänge;9551;Forum Kvarnsveden;0;0;0;0;0;131;94;77;76;82;0;0;130;111;134;153;149;0;0;1137
20;Dalarnas län;82;Säter;13996;Stora Skedvi bibliotek;22;44;0;0;0;0;26;35;54;0;0;0;0;44;42;129;0;0;0;396
20;Dalarnas län;82;Säter;13997;Gustafs bibliotek;30;27;0;0;0;75;0;44;13;0;0;0;95;0;115;74;0;0;0;473
20;Dalarnas län;82;Säter;14699;Skenshyttans Bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;124;124
20;Dalarnas län;82;Säter;14701;Rådhuset i Säter;63;73;85;0;0;109;107;105;111;125;63;0;175;250;240;257;327;168;75;2333
20;Dalarnas län;83;Hedemora;12830;Vikmanshyttans Folket Hus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111;33;0;0;0;144
20;Dalarnas län;83;Hedemora;13831;Långshyttans Folket Hus;0;0;0;0;0;0;0;0;0;0;0;0;0;202;0;203;0;0;0;405
20;Dalarnas län;83;Hedemora;8826;Receptionen Tjädernhuset;120;142;121;0;0;153;152;169;257;160;77;0;237;290;311;534;521;195;101;3540
20;Dalarnas län;83;Hedemora;8830;Församlingshemmet Garpenberg;0;0;0;0;0;0;0;0;0;0;0;0;0;37;10;0;0;0;0;47
20;Dalarnas län;84;Avesta;7266;Balders;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;39
20;Dalarnas län;84;Avesta;7269;Framnäs;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;11
20;Dalarnas län;84;Avesta;7270;Björkhagen;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;15
20;Dalarnas län;84;Avesta;7271;Tallbacken;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;21
20;Dalarnas län;84;Avesta;9629;Avesta bibliotek;241;318;261;107;0;327;302;302;299;317;154;0;456;461;509;601;717;355;0;5727
20;Dalarnas län;84;Avesta;9631;Krylbo bibliotek;23;0;24;0;0;35;0;62;0;30;0;0;40;37;58;0;36;0;0;345
20;Dalarnas län;84;Avesta;9632;Fors bibliotek;0;30;0;0;0;0;25;0;45;0;0;0;0;0;0;62;0;0;0;162
20;Dalarnas län;84;Avesta;9633;Horndals bibliotek;18;13;4;0;0;24;13;48;23;17;0;0;44;28;51;44;44;0;0;371
20;Dalarnas län;84;Avesta;9636;Skogsgläntan;0;0;0;0;0;0;0;0;0;0;0;0;46;55;47;37;52;0;0;237
20;Dalarnas län;84;Avesta;9639;Stadshuset;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;121;121
20;Dalarnas län;85;Ludvika;13833;Ludvika Folkets Hus;182;200;177;106;0;240;243;238;199;198;127;0;380;411;420;474;540;278;0;4413
20;Dalarnas län;85;Ludvika;13834;Ludvika lasarett;62;68;45;0;0;42;81;53;62;53;0;0;89;114;99;100;108;0;0;976
20;Dalarnas län;85;Ludvika;8910;Lorensberga bibliotek;20;30;28;0;0;48;36;34;35;29;0;0;75;82;75;70;108;0;0;670
20;Dalarnas län;85;Ludvika;8912;Fredriksbergs bibliotek;30;23;0;0;0;51;21;34;19;0;0;0;46;20;33;22;0;0;0;299
20;Dalarnas län;85;Ludvika;8913;Nyhammars bibliotek;24;51;36;0;0;0;61;33;42;32;0;0;0;125;66;105;69;0;63;707
20;Dalarnas län;85;Ludvika;8916;Grängesbergs bibliotek;65;34;53;33;0;64;45;97;62;66;34;0;129;73;156;122;143;118;0;1294
20;Dalarnas län;85;Ludvika;8948;Håksbergs förskola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;190
20;Dalarnas län;85;Ludvika;9765;Församlingsgården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;75
21;Gävleborgs län;01;Ockelbo;10367;Informationskontoret, Ockelbo;74;102;59;0;0;88;102;116;141;125;0;0;119;100;137;265;186;67;62;1743
21;Gävleborgs län;01;Ockelbo;12364;Åmotsgården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;0;0;0;135
21;Gävleborgs län;01;Ockelbo;12366;Jädraås Folkets Hus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;0;0;0;99
21;Gävleborgs län;01;Ockelbo;12367;Lingbogården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;0;0;0;123
21;Gävleborgs län;01;Ockelbo;12368;Mobygården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;0;0;0;67
21;Gävleborgs län;01;Ockelbo;13654;Bysjöstrand Äldreboende;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;21
21;Gävleborgs län;04;Hofors;13897;Björkhagsskolan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;11
21;Gävleborgs län;04;Hofors;14548;Torsåkers Bygdegård;0;0;0;0;0;0;65;0;64;0;0;0;0;140;0;144;0;0;0;413
21;Gävleborgs län;04;Hofors;7277;Hesselgrenska;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;9
21;Gävleborgs län;04;Hofors;7278;Spelmannen;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;17
21;Gävleborgs län;04;Hofors;7279;Persgården;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;27
21;Gävleborgs län;04;Hofors;7280;Hantverkar´n;0;0;0;0;0;0;0;0;0;0;0;43;0;0;0;0;0;0;0;43
21;Gävleborgs län;04;Hofors;9275;Folkets Hus;75;109;113;60;0;147;142;140;133;146;72;0;239;273;294;333;373;163;14;2826
21;Gävleborgs län;21;Ovanåker;14435;Edsbyns Bibliotek;91;89;96;0;0;105;141;111;148;126;0;0;268;266;255;282;289;0;83;2350
21;Gävleborgs län;21;Ovanåker;14436;Sunnangården;55;39;46;0;0;57;81;77;77;56;0;0;110;127;151;157;137;0;0;1170
21;Gävleborgs län;32;Nordanstig;10996;Älgeredsgården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21;Gävleborgs län;32;Nordanstig;10997;Ilsbo skola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21;Gävleborgs län;32;Nordanstig;10998;IOGT, Jättendal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21;Gävleborgs län;32;Nordanstig;10999;Folkets Hus, Stocka;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21;Gävleborgs län;32;Nordanstig;11000;Strömshall;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
21;Gävleborgs län;32;Nordanstig;7283;Sörgården/Bållebo;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;15
21;Gävleborgs län;32;Nordanstig;7284;Bergesta;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;24
21;Gävleborgs län;32;Nordanstig;7285;Björkbacken;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;6
21;Gävleborgs län;32;Nordanstig;7286;Hagängsgården;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;15
21;Gävleborgs län;32;Nordanstig;9471;Bergsjö bibliotek;27;38;35;0;0;86;20;31;60;97;0;0;137;56;89;93;178;80;52;1079
21;Gävleborgs län;32;Nordanstig;9473;Hassela bibliotek;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118;0;0;0;0;118
