LÄNSKOD;LÄN;KOMMUNKOD;KOMMUN;LOKALID;LOKAL;2026-08-26;2026-08-27;2026-08-28;2026-08-29;2026-08-30;2026-08-31;2026-09-01;2026-09-02;2026-09-03;2026-09-04;2026-09-05;2026-09-06;2026-09-07;2026-09-08;2026-09-09;2026-09-10;2026-09-11;2026-09-12;2026-09-13;TOTAL
12;Skåne;14;Svalöv;1214007;Billeberga scoutstuga;0;0;0;0;0;0;0;0;0;102;59;0;0;0;0;0;0;0;0;161
12;Skåne;14;Svalöv;1214004;Fullmäktigesalen, kommunhuset;102;0;59;52;64;0;108;83;106;93;91;0;0;0;0;0;0;0;0;758
12;Skåne;14;Svalöv;1214003;Heleneborgshallen, Sal A1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;Skåne;14;Svalöv;1214008;Kågerödslund;0;0;0;0;0;0;0;145;0;0;106;0;0;0;0;0;0;0;0;251
12;Skåne;14;Svalöv;1214002;Röstånga turistinformation;0;0;0;0;0;0;0;0;92;0;0;0;0;0;0;0;0;0;0;92
12;Skåne;14;Svalöv;1214005;Teckomatorps församlingshem;0;0;110;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;185
12;Skåne;14;Svalöv;1214001;Tågarps klubbstuga;0;0;0;0;0;0;56;45;0;0;0;0;0;0;0;0;0;0;0;101
12;Skåne;30;Staffanstorp;1230007;Ambulerande röstmottagning;0;4;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;8
12;Skåne;30;Staffanstorp;1230001;Hjärups bibliotek;53;87;50;54;0;103;45;49;99;46;72;0;0;0;0;0;0;0;0;658
12;Skåne;30;Staffanstorp;1230003;Humana Sockerstan;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;23
12;Skåne;30;Staffanstorp;1230004;Magnoliagården;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;25
12;Skåne;30;Staffanstorp;1230002;Medborgarhuset Staffanstorp;256;291;234;141;134;334;312;273;254;199;121;0;0;0;0;0;0;0;0;2549
12;Skåne;30;Staffanstorp;1230005;Villa Roos Park;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;23
12;Skåne;30;Staffanstorp;1230006;Villa Vikhem;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;31
12;Skåne;31;Burlöv;1231006;Ambulerande röstmottagning;0;8;0;0;0;10;1;10;0;0;0;0;0;0;0;0;0;0;0;29
12;Skåne;31;Burlöv;1231001;Arlövs bibliotek;113;121;43;48;0;104;118;128;80;42;60;0;0;0;0;0;0;0;0;857
12;Skåne;31;Burlöv;1231005;Burlöv Center;125;140;132;239;224;0;183;160;160;143;128;0;0;0;0;0;0;0;0;1634
12;Skåne;31;Burlöv;1231002;Medborgarhuset;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;Skåne;31;Burlöv;1231003;Tora Vega folkhögskola;0;0;0;0;0;0;81;58;57;30;0;0;0;0;0;0;0;0;0;226
12;Skåne;33;Vellinge;1233013;Almgården i Vellinge Förenade care;0;0;0;0;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;26
12;Skåne;33;Vellinge;1233005;Ambulerande röstmottagning;0;2;3;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;7
12;Skåne;33;Vellinge;1233008;Attendo Mejerigatan;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17
12;Skåne;33;Vellinge;1233006;Blomstertorget Toppengallerian;310;407;348;243;248;309;336;350;333;353;189;0;0;0;0;0;0;0;0;3426
12;Skåne;33;Vellinge;1233014;Bäckagården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;Skåne;33;Vellinge;1233016;Lillgården;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
12;Skåne;33;Vellinge;1233019;Länsmansgatans gruppboende;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;Skåne;33;Vellinge;1233010;Månstorps ängar;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;10
12;Skåne;33;Vellinge;1233018;Nyvångsvägen och Bäckahästen;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3
12;Skåne;33;Vellinge;1233012;Omtankens hus;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;Skåne;33;Vellinge;1233015;Postgården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;Skåne;33;Vellinge;1233009;Postiljonen äldreboende Förenadecare;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;Skåne;33;Vellinge;1233001;Skanörs bibliotek;221;204;122;111;94;173;147;156;113;149;89;0;0;0;0;0;0;0;0;1579
12;Skåne;33;Vellinge;1233011;St Knut och Aspen;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22
12;Skåne;33;Vellinge;1233017;Storgatans gruppboende;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;Skåne;33;Vellinge;1233002;Vellinge kommunhuset;134;114;90;97;152;113;132;164;149;97;80;0;0;0;0;0;0;0;0;1322
12;Skåne;33;Vellinge;1233004;Västra Ingelstads bibliotek;32;49;0;0;0;31;0;92;55;0;0;0;0;0;0;0;0;0;0;259
12;Skåne;56;Östra Göinge;1256007;Ambulerande röstmottagning;0;0;2;0;0;2;20;0;21;6;0;0;0;0;0;0;0;0;0;51
12;Skåne;56;Östra Göinge;1256001;Broby Bibliotek;0;0;129;72;96;129;0;0;0;197;0;0;0;0;0;0;0;0;0;623
12;Skåne;56;Östra Göinge;1256002;Glimåkra Bibliotek;52;0;0;0;0;97;0;63;0;0;0;0;0;0;0;0;0;0;0;212
12;Skåne;56;Östra Göinge;1256003;Hanaskogs Bibliotek;0;47;0;0;0;0;64;0;34;0;0;0;0;0;0;0;0;0;0;145
12;Skåne;56;Östra Göinge;1256005;Knislinge Bibliotek;51;126;0;0;0;0;66;92;141;0;75;0;0;0;0;0;0;0;0;551
12;Skåne;56;Östra Göinge;1256006;Kommunhuset;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;Skåne;56;Östra Göinge;1256004;Sibbhults Bibliotek;0;60;0;0;0;0;52;0;89;0;0;0;0;0;0;0;0;0;0;201
12;Skåne;57;Örkelljunga;1257007;Ambulerande röstmottagning;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2
12;Skåne;57;Örkelljunga;1257003;Forum Örkelljunga;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;Skåne;57;Örkelljunga;1257004;Huvudbiblioteket;177;116;167;73;72;206;163;186;154;169;74;0;0;0;0;0;0;0;0;1557
12;Skåne;57;Örkelljunga;1257002;Servicehuset Södergården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;Skåne;57;Örkelljunga;1257001;SiS ungdomshem Ljungaskog;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;Skåne;57;Örkelljunga;1257006;Solgården särskilt boende;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;Skåne;57;Örkelljunga;1257005;Solhaga Vårdhem;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;Skåne;57;Örkelljunga;1257008;Särskilt boende Tallgården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;Skåne;60;Bjuv;1260005;Ambulerande röstmottagning;0;0;0;0;0;35;0;0;15;0;0;0;0;0;0;0;0;0;0;50
12;Skåne;60;Bjuv;1260006;Ekebyskolan, cafeteria;0;58;0;0;0;66;48;0;65;0;0;0;0;0;0;0;0;0;0;237
12;Skåne;60;Bjuv;1260002;Kommunhuset;12;76;123;22;46;112;93;103;99;67;33;0;0;0;0;0;0;0;0;786
12;Skåne;60;Bjuv;1260001;Skeneholmssalen, Billesholm;102;0;66;0;0;0;0;127;0;52;61;0;0;0;0;0;0;0;0;408
12;Skåne;61;Kävlinge;1261006;Ambulerande röstmottagning;0;2;0;0;0;0;0;0;2;18;0;0;0;0;0;0;0;0;0;22
12;Skåne;61;Kävlinge;1261002;Dösjebroskolan, Dösjebro;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;Skåne;61;Kävlinge;1261005;Galleria Center Syd;311;317;306;323;352;0;442;411;364;350;236;0;0;0;0;0;0;0;0;3412
12;Skåne;61;Kävlinge;1261004;Kommunhuset, Kävlinge;214;210;152;0;115;198;195;185;172;151;0;0;0;0;0;0;0;0;0;1592
12;Skåne;61;Kävlinge;1261003;Ljungenskolans matsal Furulund;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;Skåne;61;Kävlinge;1261001;Skönadalsskolan, Hofterup;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;Skåne;62;Lomma;1262004;Ambulerande röstmottagning;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;Skåne;62;Lomma;1262001;Bjärreds bibliotek;116;109;138;56;95;184;135;120;87;165;73;0;0;0;0;0;0;0;0;1278
12;Skåne;62;Lomma;1262002;Stationshuset i Lomma;246;260;192;123;180;262;245;242;166;176;151;0;0;0;0;0;0;0;0;2243
12;Skåne;63;Svedala;1263005;Ambulerande röstmottagning;15;17;5;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;40
12;Skåne;63;Svedala;1263002;Bara bibliotek;0;0;0;0;0;141;57;63;161;45;70;0;0;0;0;0;0;0;0;537
12;Skåne;63;Svedala;1263003;Klågerups bibliotek;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;Skåne;63;Svedala;1263004;Naverlönnskolan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;Skåne;63;Svedala;1263001;Svedala bibliotek;285;253;179;171;113;238;311;301;209;213;216;0;0;0;0;0;0;0;0;2489
12;Skåne;64;Skurup;1264002;Ambulerande röstmottagning;0;0;0;0;0;17;3;6;9;0;0;0;0;0;0;0;0;0;0;35
12;Skåne;64;Skurup;1264003;Restaurang Rutger;0;0;0;0;0;261;265;251;264;203;143;0;0;0;0;0;0;0;0;1387
12;Skåne;64;Skurup;1264001;Skurups bibliotek;184;287;247;156;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;999
12;Skåne;65;Sjöbo;1265005;Ambulerande röstmottagning;0;0;0;0;0;0;11;14;7;0;0;0;0;0;0;0;0;0;0;32
12;Skåne;65;Sjöbo;1265002;Blentarp bibliotek;0;76;0;0;0;0;82;0;47;0;0;0;0;0;0;0;0;0;0;205
12;Skåne;65;Sjöbo;1265004;Lövestad bibliotek;0;29;0;0;0;31;0;0;36;0;0;0;0;0;0;0;0;0;0;96
12;Skåne;65;Sjöbo;1265001;Sjöbo bibliotek;156;213;200;111;86;235;202;214;237;211;127;0;0;0;0;0;0;0;0;1992
12;Skåne;65;Sjöbo;1265003;Vollsjö bibliotek;0;42;0;0;0;0;37;0;35;0;0;0;0;0;0;0;0;0;0;114
12;Skåne;66;Hörby;1266004;Ambulerande röstmottagning;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;Skåne;66;Hörby;1266002;Husaren;0;0;0;0;0;98;0;0;0;0;0;0;0;0;0;0;0;0;0;98
12;Skåne;66;Hörby;1266001;Kommunhuset;181;156;149;109;86;227;136;193;196;215;151;0;0;0;0;0;0;0;0;1799
12;Skåne;67;Höör;1267003;Ambulerande röstmottagning;0;0;0;10;0;0;4;6;11;11;0;0;0;0;0;0;0;0;0;42
12;Skåne;67;Höör;1267001;Kulturhuset Anders;247;278;202;124;189;242;248;280;229;298;158;0;0;0;0;0;0;0;0;2495
12;Skåne;70;Tomelilla;1270005;Ambulerande röstmottagning;0;0;0;0;0;1;2;3;16;22;0;0;0;0;0;0;0;0;0;44
12;Skåne;70;Tomelilla;1270001;Brösarps skola, gymnastiksalen;0;0;0;0;0;115;0;0;110;0;0;0;0;0;0;0;0;0;0;225
12;Skåne;70;Tomelilla;1270002;Kommunhuset Tomelilla;0;0;480;101;60;201;137;154;194;173;148;0;0;0;0;0;0;0;0;1648
12;Skåne;70;Tomelilla;1270004;Medborgarhuset, Smedstorp;0;0;0;0;0;0;0;75;0;0;0;0;0;0;0;0;0;0;0;75
12;Skåne;70;Tomelilla;1270003;Odenslundsskolan, matsalen;0;0;0;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;51
12;Skåne;72;Bromölla;1272003;Ambulerande röstmottagning;0;5;0;0;0;2;1;0;6;3;0;0;0;0;0;0;0;0;0;17
12;Skåne;72;Bromölla;1272002;Kulturpunkten;262;246;212;123;104;278;246;259;258;207;162;0;0;0;0;0;0;0;0;2357
12;Skåne;72;Bromölla;1272001;Näsums bibliotek;0;47;0;37;0;0;62;0;63;0;54;0;0;0;0;0;0;0;0;263
12;Skåne;73;Osby;1273009;Ambulerande röstmottagning;0;0;0;0;0;0;0;4;7;0;0;0;0;0;0;0;0;0;0;11
12;Skåne;73;Osby;1273001;Bergfast äldreboende;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;19
12;Skåne;73;Osby;1273011;Fullmäktigesalen Kommunhuset Osby;103;80;73;89;76;82;105;112;115;97;107;0;0;0;0;0;0;0;0;1039
12;Skåne;73;Osby;1273007;Hembygdsgården Visseltofta;0;0;0;0;0;28;0;0;0;30;0;0;0;0;0;0;0;0;0;58
12;Skåne;73;Osby;1273005;Hemgården Killeberg;0;0;0;0;0;0;55;0;23;0;0;0;0;0;0;0;0;0;0;78
12;Skåne;73;Osby;1273008;Kontaktcenter, Kommunhuset;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;Skåne;73;Osby;1273004;Lindhems äldreboende;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;14
12;Skåne;73;Osby;1273002;Medborgarhuset Lönsboda;60;0;0;0;0;78;77;55;56;58;35;0;0;0;0;0;0;0;0;419
12;Skåne;73;Osby;1273010;Pop-up förtidsröstning Familjedagen;0;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76
12;Skåne;73;Osby;1273003;Rönnebackens äldreboende;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;28
12;Skåne;73;Osby;1273006;Solhems äldreboende;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;8
12;Skåne;75;Perstorp;1275003;Ambulerande röstmottagning;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;11
12;Skåne;75;Perstorp;1275002;Biblioteket i Perstorp;149;173;133;41;53;164;106;119;116;132;84;0;0;0;0;0;0;0;0;1270
12;Skåne;75;Perstorp;1275001;Ugglehallen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;Skåne;76;Klippan;1276005;Ambulerande röstmottagning;1;2;2;0;0;6;7;5;16;3;0;0;0;0;0;0;0;0;0;42
12;Skåne;76;Klippan;1276001;Arenan i Sågenhuset i Klippan;110;187;151;113;143;172;172;133;169;122;122;0;0;0;0;0;0;0;0;1594
12;Skåne;76;Klippan;1276003;Församlingshemmet i Ljungbyhed;89;0;62;0;0;46;116;0;91;83;0;0;0;0;0;0;0;0;0;487
12;Skåne;76;Klippan;1276002;Östra Ljungby Bygdegård;41;60;0;0;0;69;36;0;0;0;0;0;0;0;0;0;0;0;0;206
12;Skåne;77;Åstorp;1277010;Ambulerande röstmottagning;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3
12;Skåne;77;Åstorp;1277008;Astern;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
12;Skåne;77;Åstorp;1277001;Bjärshögsskolan;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;7
12;Skåne;77;Åstorp;1277004;Hyllinge bibliotek;0;0;0;0;0;87;0;0;0;0;0;0;0;0;0;0;0;0;0;87
12;Skåne;77;Åstorp;1277011;Kvidinge bibliotek;0;32;0;0;0;0;84;0;41;0;0;0;0;0;0;0;0;0;0;157
12;Skåne;77;Åstorp;1277005;Medborgarkontoret;153;131;112;51;54;123;137;132;147;107;68;0;0;0;0;0;0;0;0;1215
12;Skåne;77;Åstorp;1277003;Nyvångs bibliotek;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16
12;Skåne;77;Åstorp;1277002;Rönnåsen;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;15
12;Skåne;77;Åstorp;1277007;Vidåsen;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21
12;Skåne;78;Båstad;1278012;Ambulerande röstmottagning;0;0;0;0;0;3;0;15;0;19;0;0;0;0;0;0;0;0;0;37
12;Skåne;78;Båstad;1278010;Förslövs skola/biblioteket;80;0;0;65;84;0;0;105;0;0;112;0;0;0;0;0;0;0;0;446
12;Skåne;78;Båstad;1278011;Hovs församlingshem;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;Skåne;78;Båstad;1278003;ICA Supermarket/biblioteket;0;0;77;74;0;0;0;0;0;103;97;0;0;0;0;0;0;0;0;351
12;Skåne;78;Båstad;1278005;Kommunkontoret;212;161;169;88;99;204;200;216;174;196;92;0;0;0;0;0;0;0;0;1811
12;Skåne;78;Båstad;1278004;Sandlyckekolan/biblioteket i Torekov;0;102;0;0;0;0;90;0;98;0;0;0;0;0;0;0;0;0;0;290
12;Skåne;80;Malmö;1280088;Ambulerande röstmottagning;89;35;24;0;0;21;5;7;5;18;0;0;0;0;0;0;0;0;0;204
12;Skåne;80;Malmö;1280005;Anstalten Fosie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;Skåne;80;Malmö;1280070;Anstalten Tygelsjö;0;0;0;0;0;0;0;56;0;0;0;0;0;0;0;0;0;0;0;56
12;Skåne;80;Malmö;1280108;Apelrosens gruppboende;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;11
12;Skåne;80;Malmö;1280130;Arresten Malmö;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;Skåne;80;Malmö;1280111;Attendo Bellevuegården;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;23
12;Skåne;80;Malmö;1280120;Attendo Märsgränd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;Skåne;80;Malmö;1280115;Attendo Västra varvsgatan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;Skåne;80;Malmö;1280106;Basen vård- och omsorgsboende;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;36
12;Skåne;80;Malmö;1280116;Basunen äldreboende;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12;Skåne;80;Malmö;1280031;Bellevuegårdsbiblioteket;174;192;125;0;108;113;217;187;123;108;0;0;0;0;0;0;0;0;0;1347
12;Skåne;80;Malmö;1280101;Blomstergården;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;15
12;Skåne;80;Malmö;1280090;Bostad först Malmö stad;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;15
12;Skåne;80;Malmö;1280105;Bostadsbyn;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
12;Skåne;80;Malmö;1280021;Bunkeflostrand;208;182;152;133;158;170;143;164;130;149;90;0;0;0;0;0;0;0;0;1679
12;Skåne;80;Malmö;1280089;Celsiusgatans vård-och omsorgsboende;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;18
